ID,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain
2939,Together,79419,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0
5529,Together,64014,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0
9743,Married,76998,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0
5763,Together,49854,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0
3478,Married,60585,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0
7494,Divorced,42873,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0
1763,Together,87679,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,0
7250,Together,57867,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0
2005,Married,35765,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0
10770,Married,65492,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0
6885,Divorced,32952,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0
2072,Together,53374,0,1,34,896,10,101,13,10,34,6,4,2,9,9,0
9463,Together,71706,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0
6318,Married,68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0
4093,Together,53253,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0
5751,Divorced,31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0
3340,Married,42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0
3584,Single,49667,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,0
3643,Married,63206,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0
851,Married,57136,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0
7706,Together,46772,0,1,88,350,104,189,197,151,57,6,11,8,5,8,0
3967,Married,78931,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0
10128,Together,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0
486,Married,84219,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0
9,Single,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0
9451,Married,73538,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0
9264,Married,79529,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0
3865,Together,20981,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0
2853,Single,51766,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0
1490,Married,55759,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0
6310,Married,33039,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0
10380,Married,37787,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0
3887,Single,27242,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0
4278,Single,87188,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0
8643,Together,69930,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0
1998,Single,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0
10795,Married,37401,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0
11110,Single,3502,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0
2408,Married,58597,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0
7998,Together,28087,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0
830,Single,74004,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0
3536,Together,19740,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0
6050,Married,57036,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,0
125,Together,53083,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0
3463,Married,69283,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0
2804,Single,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0
3745,Married,23331,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0
9771,Single,23331,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0
451,Single,9255,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0
1079,Married,71969,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0
8920,Single,59235,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0
6678,Together,31928,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0
3852,Together,74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0
528,Married,65819,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0
73,Single,51411,1,2,81,14,0,3,0,0,1,1,0,0,3,5,0
5589,Divorced,51983,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0
10212,Together,42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0
6365,Married,30390,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0
5636,Single,30983,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0
2217,Married,37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0
2544,Divorced,57530,0,1,68,50,1,27,6,7,1,1,1,1,4,1,0
7725,Married,76800,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0
8091,Married,63943,0,1,50,423,184,368,13,97,21,1,6,4,6,5,0
7321,Together,76081,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0
5462,Married,67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0
7791,Married,37054,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0
955,Together,47175,1,1,81,167,2,44,6,2,19,7,4,2,4,8,0
4037,Divorced,31859,1,0,77,3,1,3,8,0,5,1,1,0,2,7,0
6642,Divorced,27215,2,1,50,30,5,22,8,9,28,4,2,1,4,6,0
2793,Divorced,70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0
5424,Married,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0
879,Married,49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0
9530,Married,24645,1,0,16,5,3,4,4,1,0,1,1,0,2,8,0
4828,Divorced,79865,0,1,12,71,99,278,185,121,38,1,5,10,5,1,0
10699,Married,44322,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0
1497,Single,47958,0,1,8,268,11,88,15,3,22,2,6,3,5,5,0
7476,Single,63972,0,1,93,928,63,254,0,12,12,4,5,4,10,4,0
4390,Together,75315,0,1,14,459,15,171,142,23,31,2,5,4,12,2,0
10478,Married,55517,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0
1081,Married,75283,1,2,26,733,9,180,12,19,66,11,6,3,5,4,0
4261,Single,82800,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0
9916,Married,38998,1,1,92,34,1,14,0,0,5,3,2,0,3,8,1
5350,Single,90638,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0
8135,Married,27161,1,0,41,7,4,23,7,0,11,1,1,0,3,7,0
8685,Married,42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0
4967,Together,38201,0,1,19,233,0,23,0,0,12,4,5,1,5,8,0
2130,Together,45203,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0
9298,Together,81574,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,0
8175,Married,34935,0,0,71,34,4,66,3,10,20,1,2,1,4,7,0
6257,Single,60482,0,1,81,255,43,134,37,14,24,1,7,2,7,7,0
3790,Together,34633,2,1,31,8,1,5,0,0,1,1,1,0,2,6,0
9952,Together,78093,0,0,53,368,32,639,13,43,10,1,4,7,5,1,0
3503,Divorced,82460,0,0,78,255,47,573,52,32,15,1,5,3,6,1,0
5223,Together,45903,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0
4608,Divorced,81361,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0
1626,Divorced,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,0
4764,Together,40442,1,1,52,45,12,52,25,22,13,4,3,1,4,7,0
2471,Married,61482,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0
5892,Married,34968,1,0,11,158,6,45,8,2,2,7,3,2,5,7,0
2612,Married,75794,0,0,33,754,160,625,63,32,48,1,7,5,12,3,0
4971,Together,31497,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0
5185,Married,74268,0,0,83,199,66,315,97,174,41,1,4,3,5,2,0
10069,Together,13724,1,0,43,2,7,5,2,15,27,1,2,0,2,9,0
2262,Together,45143,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0
1131,Single,52569,0,1,54,85,0,3,0,0,7,1,2,0,4,3,0
1041,Single,48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0
24,Together,17144,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0
3409,Single,36108,1,0,68,141,8,129,3,11,47,3,7,1,4,9,0
7022,Married,76445,1,0,2,739,107,309,140,80,35,1,2,5,13,6,0
7943,Married,36663,1,0,40,18,0,6,3,3,5,1,1,1,3,2,0
5272,Married,53843,0,1,64,378,0,88,19,4,73,4,8,5,3,7,0
5453,Married,90226,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,0
2565,Divorced,70638,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0
800,Together,44512,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0
11092,Married,27116,1,1,78,12,1,21,2,2,3,2,2,0,3,7,0
5062,Married,54072,1,1,71,35,0,4,0,0,0,1,2,0,2,8,0
8969,Married,71855,0,1,59,548,31,422,0,112,28,4,5,5,11,3,0
4656,Single,51250,1,0,28,342,32,230,34,32,40,5,10,5,4,9,0
4480,Married,60432,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0
9971,Married,65526,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0
6729,Single,68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0
1773,Married,12393,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0
9242,Single,64509,0,0,19,836,185,575,24,25,77,1,6,3,9,4,0
1764,Single,33955,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0
6215,Married,31353,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0
10099,Married,55434,1,0,21,238,115,215,169,69,76,3,5,3,13,4,0
5423,Together,28359,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0
940,Single,57100,1,0,9,158,11,99,15,11,17,2,3,2,7,3,0
3011,Married,69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0
3298,Married,52973,0,1,92,856,0,76,12,9,199,7,9,6,9,8,0
8286,Together,51717,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0
9668,Married,18793,1,0,14,4,16,20,0,17,20,3,2,0,4,8,0
5120,Together,66664,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0
6097,Single,50664,1,1,64,313,8,104,6,4,126,9,8,1,6,9,0
7019,Together,54414,1,1,49,109,18,16,24,26,18,4,3,1,5,4,0
7408,Married,54549,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0
252,Divorced,41003,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0
9986,Together,19444,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0
3276,Together,36301,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0
3859,Together,73059,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0
3570,Together,42731,1,0,64,159,2,51,6,2,24,3,4,1,5,5,0
3783,Married,52854,1,1,43,105,0,10,0,1,0,2,2,1,4,5,0
10207,Together,22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0
10906,Together,46681,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0
3427,Married,59821,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0
5209,Divorced,50002,0,1,21,443,5,71,21,16,82,2,8,2,7,7,0
10711,Married,69755,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0
10785,Married,44078,1,1,17,24,1,10,2,0,4,2,2,0,3,5,0
2814,Together,30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0
6866,Together,35924,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0
1665,Divorced,64140,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,0
6575,Together,56386,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0
3829,Together,24594,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0
3091,Together,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0
10141,Divorced,39228,0,0,1,7,1,6,0,3,3,1,0,0,3,4,0
5177,Married,58494,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0
7005,Single,58684,0,0,71,479,35,179,28,7,85,1,5,3,12,2,0
6409,Divorced,57136,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0
8079,Married,22448,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0
8395,Single,82014,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0
1834,Single,35544,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0
2285,Together,36634,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0
2295,Married,62670,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0
1378,Together,50334,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0
2781,Single,72066,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0
1165,Single,50729,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0
1404,Together,34916,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0
6457,Divorced,64892,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0
2639,Single,43602,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0
8299,Single,33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0
6437,Single,41473,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0
6912,Married,63246,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0
7327,Married,36732,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0
5299,Married,69084,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0
4127,Married,77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0
8143,Single,37929,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0
1964,Together,86610,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0
3690,Married,80141,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0
3433,Married,72635,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0
3389,Married,69016,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0
4712,Together,20193,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0
1170,Married,27573,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0
6347,Single,15862,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0
4065,Married,49544,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0
8230,Married,33228,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0
1215,Together,70440,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0
5939,Together,38232,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0
2156,Married,22554,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0
7788,Married,23536,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0
10323,Married,49413,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0
7947,Married,42231,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0
1891,Divorced,78789,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0
2570,Together,56534,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0
9256,Single,58350,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0
295,Single,81217,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0
7397,Single,49090,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0
6349,Divorced,61787,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0
10790,Married,18169,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0
10398,Single,24336,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0
2431,Married,18222,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0
550,Divorced,62335,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0
1890,Together,42033,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0
10742,Married,86580,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0
10356,Divorced,41437,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0
8852,Married,61064,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0
3565,Married,38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0
5294,Single,18358,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0
1958,Together,55012,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0
7349,Together,9722,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0
8799,Married,38175,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0
1351,Together,58656,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0
1045,Together,52117,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0
7732,Married,64813,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0
8070,Married,54222,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0
477,Married,83512,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,0
7832,Married,77520,0,1,30,940,44,396,0,88,58,1,8,7,7,4,0
2202,Together,41154,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0
7396,Married,80398,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0
4055,Single,18746,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0
10340,Together,35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0
10091,Single,60230,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0
7629,Married,22108,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0
10640,Together,44392,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0
3498,Married,55424,0,1,6,462,61,184,10,53,107,4,7,5,9,6,0
6742,Married,17688,1,0,82,2,2,1,3,1,2,1,1,0,2,8,1
1172,Married,92491,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0
569,Single,90273,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0
1381,Single,38513,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0
2634,Single,16653,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0
10905,Together,42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0
1744,Single,23529,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0
1000,Together,74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0
3828,Married,71107,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0
8605,Together,46910,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0
10304,Married,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0
4351,Divorced,37244,1,1,90,18,2,10,0,0,25,1,1,1,2,7,0
10129,Together,82427,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0
2499,Single,75342,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0
10092,Divorced,70044,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0
7500,Single,79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0
5796,Married,77437,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0
10556,Married,54984,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0
1064,Married,42403,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0
48,Together,55761,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0
7610,Together,37292,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0
263,Single,45576,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0
10814,Together,70321,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0
9710,Divorced,58086,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0
9292,Married,81795,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0
10250,Together,28389,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0
7881,Married,66835,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0
5847,Divorced,69901,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0
737,Married,80360,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0
3571,Together,63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0
7807,Married,44989,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0
3878,Single,31859,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0
5394,Single,16014,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0
3798,Married,41120,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0
3524,Single,39763,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0
5247,Married,38725,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0
5883,Married,77981,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0
2118,Married,62905,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0
8812,Divorced,13533,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0
6616,Together,59481,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0
2797,Married,72117,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0
4328,Married,21955,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0
9167,Married,67131,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0
10560,Single,36802,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0
2631,Together,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0
8312,Married,28249,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0
5534,Married,47808,0,1,30,123,1,26,2,0,72,2,3,2,3,7,0
5093,Divorced,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0
7592,Married,51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0
8895,Single,70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0
8584,Together,85431,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0
2694,Married,42664,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0
8910,Together,42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0
7433,Single,29760,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0
164,Married,28973,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0
10477,Together,39435,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0
2681,Married,65370,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0
5150,Single,20194,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0
5283,Single,42473,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0
9645,Married,64590,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0
10678,Together,71232,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0
7261,Together,34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0
9648,Single,46904,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0
2870,Married,49094,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0
8008,Together,36075,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0
6173,Together,77298,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0
1419,Together,34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0
9150,Single,48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0
7960,Together,82122,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0
1250,Single,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0
9905,Together,34074,1,1,69,135,1,41,10,1,67,5,3,3,3,6,0
10691,Married,28520,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0
7002,Single,62535,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0
2952,Single,36273,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0
8439,Together,63404,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0
762,Together,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0
2831,Together,78416,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0
6977,Together,75702,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0
6289,Together,59385,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0
4168,Single,37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0
8397,Married,44689,1,1,82,18,0,5,0,0,11,2,1,1,2,7,0
9284,Together,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0
6237,Single,7144,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0
3130,Single,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0
1619,Married,90369,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0
1990,Single,63159,0,0,74,965,34,586,89,86,37,1,3,5,8,3,0
5513,Together,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0
269,Single,46757,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0
8093,Married,79734,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0
10513,Together,63207,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0
10177,Divorced,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0
2549,Together,21840,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0
5782,Together,58582,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0
10057,Single,72282,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0
10307,Married,50387,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0
8566,Together,32583,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0
2415,Together,62568,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0
5684,Divorced,44635,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0
8334,Single,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0
9166,Married,63967,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0
1440,Together,52513,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0
78,Married,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0
5302,Together,78394,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0
4687,Married,80739,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0
1087,Together,22669,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0
6859,Single,29236,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0
9860,Together,44911,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0
7129,Married,54693,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0
5866,Together,48186,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0
10521,Married,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0
7393,Together,41580,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0
7849,Married,80336,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0
332,Married,47743,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0
9847,Married,62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0
531,Divorced,57333,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0
9576,Together,32313,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0
7419,Divorced,27071,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0
3170,Together,68148,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0
8527,Together,65735,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0
7872,Married,86836,0,0,7,179,21,273,0,21,63,1,6,10,6,5,0
10595,Married,30093,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0
4609,Married,57705,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0
5010,Single,25008,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0
4427,Single,83257,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1
11148,Together,22280,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0
1168,Married,72159,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0
9595,Together,64260,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0
10163,Single,82733,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0
2886,Divorced,74290,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0
6710,Single,58217,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0
