item_id,asin,brand,rating,totalReviews,price,originalPrice
-118.05,33.84,21,653,2295,654,6.983
-122.03,37.27,25,553,1608,561,10.7958
-120.52,35.24,5,804,2003,725,5.0267
-117.95,34.14,33,440,1526,353,3.038
-118.16,34.69,35,583,1974,545,3.9028
-121.48,39.1,19,421,1018,390,2.5952
-117.53,33.94,21,935,2834,865,4.2263
-122.29,37.91,40,329,796,339,5.5357
-121.78,38.69,31,535,1579,509,2.6774
-117.97,33.84,34,153,549,153,4.8667
-122.26,37.86,52,744,1461,679,2.9405
-117.96,33.69,20,441,1319,432,6.091
-118.39,34.19,36,191,627,191,2.4167
-122.48,37.51,22,278,761,270,4.7578
-118.6,34.21,19,857,2004,784,2.6159
-122.35,40.56,12,863,2145,864,1.9881
-118.24,34.03,52,47,137,45,1.8333
-117.61,34.08,20,736,2229,681,3.0199
-121.03,37.67,24,459,1468,441,3.1857
-119.69,36.81,15,496,1634,501,4.4934
-118.27,34.06,26,338,1204,321,1.4904
-118.26,34.07,30,238,763,214,2.5227
-120.91,38.98,13,1415,3264,1198,3.653
-117.14,32.71,32,251,894,208,1.8456
-117.2,32.82,35,537,1392,521,3.337
-123.8,39.44,52,336,754,340,1.9213
-122.33,37.98,32,348,1144,364,4.4135
-117.37,33.97,38,241,877,200,1.4514
-122.04,37.3,26,270,778,262,6.075
-118.21,33.98,35,562,2212,539,2.325
-117.32,34.11,38,337,1208,324,2.2604
-118.12,34.08,49,374,1010,367,3.1583
-121.56,39.69,8,522,1163,512,3.13
-117.94,33.8,28,489,1500,499,4.9429
-117.98,33.85,23,377,1085,362,4.765
-122.85,38.77,18,513,1027,405,4.6953
-116.24,33.76,9,595,966,275,3.8125
-122.32,37.96,25,403,934,412,3.375
-118.95,35.41,21,727,1889,688,3.875
-122.42,37.67,42,429,1255,397,5.1205
-118.25,33.98,39,461,2271,437,1.7378
-118.4,34.22,36,540,1556,491,3.6591
-120.56,38.39,20,307,563,237,2.6667
-121.63,39.1,22,548,1757,577,4.174
-122.2,37.47,44,332,846,362,4.2083
-122.11,37.11,46,404,850,327,5.208
-118.25,33.84,19,420,1032,364,3.8125
-118.35,34.18,46,491,1277,490,4.282
-118.14,33.86,44,257,745,233,4.625
-122.26,38.28,24,502,1462,503,4.5
-120.24,37.96,34,395,935,362,1.625
-121.59,39.74,17,330,750,344,2.3798
-122.72,40.17,16,78,188,72,1.3889
-118.48,34.31,31,256,892,238,3
-121.1,38.94,42,117,706,112,1.0179
-118.1,33.97,35,529,2010,514,2.9922
-120.97,37.67,16,250,1292,271,4.3851
-121.91,36.97,19,1092,1807,922,3.5112
-121.47,37.58,14,292,887,287,4.6625
-121.93,37.72,26,637,1935,642,4.4697
-117.83,33.79,29,236,724,262,4.8542
-117.89,33.73,33,375,2175,347,3.0824
-117.84,34,26,117,383,114,6.8758
-116.86,34.24,19,1042,441,185,3.1324
-121.28,38.74,33,778,1775,789,4.05
-119.63,36.64,33,181,620,174,3.4107
-121.06,38.25,13,102,301,104,3.6528
-122.01,37.4,24,297,441,282,3.1439
-117.22,33.31,12,433,1193,394,6.2475
-116.31,33.73,19,2508,4086,1761,3.2846
-121.29,38.02,12,426,1849,396,2.5437
-121,37.64,52,177,325,158,1.1875
-121.08,39.21,17,590,1319,583,2.4811
-121.88,37.99,16,515,1606,507,5.5676
-117.18,32.74,20,269,459,244,3.175
-117.2,32.85,22,631,1297,581,4.7891
-117.16,33.92,12,502,1610,502,4.7568
-118.35,34.05,44,493,1374,469,2.0984
-119.05,36.06,23,407,1184,406,3.1625
-121.15,38.69,52,44,6675,29,6.1359
-123.16,39.13,33,303,1048,303,1.7813
-121.36,38.59,32,480,1185,436,5.0508
-118.28,33.73,52,588,1767,516,2.1935
-118.36,33.89,27,684,2141,648,3.1325
-121.24,38.63,4,1565,3857,1494,7.2582
-117.69,33.55,3,266,710,246,6.0743
-118.46,34.27,28,463,1182,440,2.6193
-122.28,37.86,52,691,1582,636,2.5652
-118.28,33.94,32,375,1268,354,1.1051
-122.18,37.73,42,215,646,198,2.9063
-122.87,38.39,34,205,541,180,4.5147
-119.75,34.44,28,298,524,251,1.8432
-117.21,32.85,15,521,901,456,4.2065
-118.2,33.82,34,768,2217,744,2.4286
-121.88,37.32,40,374,1276,389,2.7546
-118.46,34.14,34,771,1738,753,8.8115
-118.29,34.09,35,998,3441,912,2.0467
-117.88,34.11,30,602,2008,619,4.1411
-117.68,33.65,6,1915,4783,1811,5.928
-120.35,39.34,29,474,337,100,4.0278
-118.02,33.82,19,437,1286,431,4.7466
-118.35,33.92,24,845,2023,773,2.75
-122.34,37.97,19,580,1438,551,2.3382
-118.33,34.02,46,391,933,366,2.1979
-118.4,33.9,37,400,920,375,7.8924
-117.97,33.73,18,574,2046,614,6.2984
-121.32,38.57,15,499,1733,470,5.31
-117.94,33.88,46,312,770,296,5.4217
-118.54,34.15,26,1295,3599,1257,10.2292
-117.86,33.83,23,403,1101,408,5.3439
-119.95,36.8,30,214,620,199,3.4297
-121.42,36.86,41,106,389,94,2.6818
-117.09,32.69,34,267,1031,267,3.4583
-119.2,34.15,27,681,1904,647,1.4773
-117.17,32.76,45,639,1160,661,2.7266
-117.9,33.91,36,257,687,221,3.5403
-122.03,37.33,23,671,1782,641,7.4863
-118.18,33.9,31,603,2625,576,3.0909
-119.05,35.32,11,1455,3525,1387,3.4827
-119.67,34.47,35,422,1995,383,4.9757
-118.35,34.17,44,613,1280,570,3.5583
-118.3,33.87,31,261,823,263,5.0641
-118.25,34.16,52,385,993,371,4.9135
-117.91,33.82,29,326,1038,271,2.3843
-118.36,33.98,40,234,584,231,3.0927
-121.29,37.99,45,198,498,195,1.6944
-122.74,38.46,9,594,1311,585,2.6607
-118.29,33.93,31,1017,3590,962,2.0437
-122.05,37.31,25,696,2003,666,8.0727
-117.08,32.57,18,544,1943,497,2.25
-122.04,37.97,10,316,631,286,2.3152
-120.31,37.11,38,301,985,278,2.4054
-117.27,34.1,9,1042,3688,896,1.8022
-118.26,33.95,44,329,999,315,1.5147
-118.11,34.16,52,274,852,306,3.4583
-118.34,33.99,34,132,250,121,1.675
-117.89,33.6,40,352,498,278,5.6336
-119.72,34.42,52,387,980,402,4.0125
-118.44,34.18,36,496,1206,528,2.2326
-122.08,37.97,9,439,1105,467,6.6579
-122.45,37.76,50,507,979,516,4.6912
-118.22,33.94,41,249,1108,236,3.4323
-118.33,34.07,52,171,531,161,15.0001
-117.66,34.05,14,525,2021,511,3.6467
-120.94,35.42,18,686,970,453,3.7738
-117.3,34.05,6,544,1039,391,1.6675
-117.92,33.64,5,287,497,244,2.75
-118.19,33.99,37,614,2544,598,2.9054
-122.08,37.94,44,357,943,366,4.725
-117.72,34.09,33,934,2575,874,3.7958
-118.19,34.08,35,381,1487,374,1.9038
-122.24,38.11,42,388,889,341,2.3241
-121.81,37.23,17,324,1076,338,6.4664
-118.34,34.18,45,633,1448,599,3.24
-120.57,38.2,13,847,1796,706,2.6417
-120.45,34.64,30,422,1255,449,3.8512
-118.25,33.95,25,200,801,220,1.1384
-117.95,33.9,15,479,1679,498,6.8429
-117.2,33.12,18,736,1473,675,5.1194
-117.3,34.53,38,489,1196,406,1.2275
-121.87,37.27,18,560,1753,553,5.0292
-118.28,34.03,40,796,2195,658,1.7976
-119.77,36.44,26,289,802,259,3.2083
-122.38,40.09,16,388,1155,389,3.1361
-118.9,34.18,14,328,1121,328,7.0504
-121.01,37.25,16,458,1135,424,2.7316
-116.98,32.72,15,680,1914,641,4.5135
-119.98,38.92,28,312,522,221,2.0708
-121.93,37.72,26,459,1453,444,4.9107
-117.64,34.09,34,659,1822,631,3.05
-119.85,37.39,14,555,1153,474,2.753
-118.2,33.98,43,320,1418,316,2.1522
-120.83,37.07,16,761,1942,730,2.5598
-117.07,32.58,25,280,899,260,3.8194
-119.05,35.34,14,984,1933,912,2.6637
-117.57,34.15,3,2219,4249,1499,5.485
-121.37,38.67,36,338,974,319,2.555
-122.18,37.7,36,533,1209,519,4.0268
-116.94,32.81,8,632,1686,613,2.136
-121.21,39.24,7,673,1355,566,4.3702
-122.06,37.71,36,570,1478,529,4.635
-118.44,34.19,11,951,2166,768,2.891
-122.36,37.72,10,125,355,108,2.7083
-121.32,38.62,29,448,1087,394,3.0864
-118.27,33.94,43,344,1182,340,1.6625
-122.04,37.97,39,245,705,261,3.1968
-118.21,33.96,39,529,1959,485,2.1389
-117.2,33.58,2,5033,9419,3197,4.5936
-120.5,37.37,18,1678,5303,1644,2.4012
-118.17,33.98,36,177,834,175,2.9844
-117.88,33.83,22,543,1706,524,6.4685
-118.29,33.99,46,530,2067,497,2.0542
-117.42,34.1,18,809,2231,742,4.1399
-116.96,32.71,18,533,1129,551,2.4567
-118.36,34.07,52,451,944,435,3.4265
-122.26,38.33,34,316,780,267,5.815
-120.51,37.29,20,1042,4205,1009,1.7679
-117.94,33.62,25,264,569,249,3.6607
-118.27,33.94,30,275,877,270,1.5268
-117.93,34.09,37,225,769,235,4.4625
-118.22,33.92,43,256,1251,262,3.4539
-121.84,37.32,16,364,1835,412,5.3363
-122.03,37.83,24,738,1997,710,9.8708
-122.46,38.29,21,560,1098,503,2.364
-118.32,34.01,50,377,817,341,3.1548
-118.02,33.95,35,400,1112,391,3.4886
-118.31,34.19,13,1116,1986,1078,2.0875
-117.8,34.1,13,495,1187,464,6.2456
-118.46,34.26,33,247,738,235,5.0947
-121.94,37.34,41,473,1092,469,3.7321
-117.64,33.87,2,2727,5964,1985,6.2308
-117.9,34.11,23,1316,4797,1187,2.1667
-118.34,34.11,51,348,527,333,4.3571
-122.31,37.56,45,321,815,314,4.2955
-118.36,34.21,41,65,198,50,1.8929
-122.45,37.71,45,431,1382,392,4.2562
-118.68,34.13,9,1594,3029,1227,6.7273
-119.64,36.85,15,353,1258,347,4.9904
-122.16,37.76,45,514,1437,484,2.5122
-117.99,33.67,19,790,1776,756,4.625
-121.83,37.4,27,150,492,160,5.716
-118.19,35.05,14,573,1631,526,3.7452
-118.03,33.77,24,579,1818,590,5.8053
-122.26,37.82,22,1270,2024,1250,1.2185
-118.37,33.93,46,88,255,94,4.4474
-118.22,34.05,43,411,1667,409,1.9402
-122.49,37.68,34,676,2510,632,5.3311
-116.51,33.84,16,193,454,185,4.0729
-121.88,37.66,29,680,1360,642,3.1127
-122.44,37.8,52,594,500,335,5.0376
-121.34,38.05,16,92,267,90,5.6147
-117.87,33.84,16,354,730,350,4.5112
-122.28,37.89,52,408,835,369,4.5893
-121.83,37.99,18,449,1507,460,4.7566
-119.53,36.65,43,320,1056,276,2.5562
-117.39,34.09,10,945,3528,932,4.3958
-118.23,33.9,45,238,840,211,3.4107
-121.32,38.67,21,706,1605,704,3.1382
-118.33,34.05,46,795,2300,725,2.0706
-122.21,37.84,44,597,1358,597,6.0194
-117.9,34.53,8,647,2169,619,3.9766
-122.47,37.51,15,764,2222,774,6.7606
-118.02,33.77,7,118,232,107,5.2077
-119.73,34.43,35,654,1383,631,4.5278
-120.68,35.14,34,617,1155,542,3.0938
-122.47,38.29,14,846,1277,775,2.5658
-121.9,37.35,52,239,531,223,2.7411
-121.87,37.26,17,172,446,173,5.6652
-117.97,33.89,15,542,1992,526,9.0683
-116.87,33.91,37,361,1632,310,2.7536
-122.15,37.47,38,301,1331,316,3.0521
-118.31,34.01,52,475,1417,444,1.8214
-118.44,34.04,49,7,14,7,2.1875
-118.01,33.85,29,447,1265,400,3.8864
-122.27,41.2,52,985,1926,815,1.5923
-122.32,37.56,49,299,691,288,5.549
-119.77,36.72,43,389,1623,390,1.4427
-122.14,37.84,24,343,874,373,5.6349
-118.34,34.09,14,999,1691,841,2.2
-117.61,34.34,18,912,1301,464,4.8623
-118.23,33.76,21,14,29,16,5
-117.89,33.77,32,570,1445,453,4.1951
-118.26,33.91,39,256,903,256,1.9038
-118.4,33.99,39,380,1113,356,2.825
-117.14,32.92,15,314,949,332,5.2864
-118.15,33.77,52,498,899,445,4.1765
-118.59,34.21,17,868,2924,785,2.5797
-121.37,36.83,14,612,1951,600,4.76
-120.48,35.02,17,477,1672,492,2.9798
-118.44,34.21,41,325,1014,322,2.875
-122.32,38.33,17,118,370,123,5.0877
-121.87,37.28,21,749,2459,701,3.9688
-117.1,33.07,16,336,1080,365,8.6803
-118.03,33.76,25,849,2503,790,5.742
-122.4,37.73,48,326,1115,356,2.6364
-118.34,34.12,41,679,1237,638,4.2415
-121.04,39.24,48,227,471,219,2.3125
-117.97,33.91,19,1318,3853,1313,6.0076
-117.1,32.68,45,289,900,266,2.4943
-116.61,33.93,35,71,157,61,2.8056
-118.39,34.08,27,1710,2665,1520,3.8088
-121.23,38.65,19,476,1349,480,4.6437
-122.2,37.79,29,376,939,340,2.8321
-117.18,32.83,23,525,1218,484,3.375
-118.08,33.77,26,562,971,544,2.1944
-120.45,34.66,7,504,1462,452,4.7875
-117.82,33.68,4,213,603,219,8.7974
-121.92,36.61,27,352,831,344,4.3
-122.01,37.53,19,712,2346,709,6.0667
-118.27,33.95,34,248,902,221,2.3365
-119.96,38.94,27,393,717,254,1.8906
-121.42,36.57,13,621,2474,573,2.8775
-120.96,37.66,15,434,1296,434,3.8542
-118.65,34.2,23,1084,3037,1058,6.9223
-122.31,38,29,534,1687,516,4.3333
-118.35,34.07,48,255,434,232,3.6111
-118.19,33.79,29,1096,2994,919,1.8109
-122.14,37.41,35,426,949,433,6.4588
-119.81,36.71,25,221,789,183,1.5625
-117.18,32.68,29,344,556,289,3.25
-117.77,34.08,27,932,2817,828,6.0434
-118.11,33.86,33,410,1229,393,5.3889
-118.28,34.09,52,464,938,482,2.4429
-117.93,34.04,30,239,905,253,4.8854
-117.05,32.76,37,906,2076,871,3.6625
-118.25,33.87,18,1263,3704,1216,4.25
-122.41,37.78,52,72,153,29,3.8625
-119.72,34.47,34,533,1265,502,5.8411
-118.12,34.15,22,480,1005,443,3.0119
-122.21,37.83,40,674,1616,654,7.5544
-119.38,36.56,14,804,1945,733,2.6906
-118.38,34.28,22,825,3152,836,4.7932
-117.34,34.12,26,164,568,196,3.3516
-122.06,37.39,22,290,413,274,3.6875
-118.46,34.07,49,301,850,318,14.2867
-117.9,34.15,21,461,1332,429,3.3942
-123.47,39.8,18,545,863,346,2.3571
-121.91,37.25,31,343,975,334,4.9205
-122.32,38.32,22,528,1478,492,4.0878
-118.14,33.88,30,580,1662,539,4.0507
-117.82,33.81,25,402,1247,401,5.4395
-118.27,34.07,38,556,1692,450,1.87
-117.44,33.95,31,177,556,161,3.7344
-118.1,34.07,36,349,1383,338,2.4931
-121.83,37.37,43,284,800,258,3.2279
-120.9,35.33,16,287,595,262,3.588
-121.75,36.92,48,353,1071,361,3.6
-117.91,33.65,24,321,590,254,2.625
-117.2,32.8,33,436,1084,443,4.2417
-118.23,34.18,43,280,768,276,6.207
-118.32,33.93,34,273,804,287,4.9615
-117.76,34.12,16,1509,3575,1486,4.2415
-118.45,34.23,25,1369,3781,1267,2.5833
-122.45,41.28,15,503,1188,445,3.4519
-118.33,34.01,43,564,956,472,2.0217
-124.16,40.79,46,597,1206,541,2.1135
-118.14,34.06,37,258,706,238,4.7569
-121.14,38.77,15,1333,3868,1300,6.4789
-117.75,33.83,14,296,954,275,8.2375
-122.12,37.69,30,269,695,279,3.4375
-117.79,34.07,33,333,1689,301,3.7583
-118.41,34.09,37,302,809,291,15.0001
-118.53,34.44,19,195,650,193,6.0398
-120.78,38.74,28,877,2008,881,2.1603
-122.35,37.58,26,246,396,231,2.8393
-119.72,36.82,15,239,550,246,2.2639
-118.14,34.01,42,510,1841,502,2.5326
-117.12,32.75,25,634,1025,568,1.64
-117.9,34.13,37,422,1564,425,3.1597
-117.39,33.69,5,997,3464,1006,5.3275
-122.45,40.61,17,155,417,136,2.3289
-117.12,34.21,19,994,1334,474,4.5972
-122.76,38.46,14,756,2149,732,4.5152
-118.19,34.12,46,820,2833,813,2.987
-118.31,34.06,36,147,145,136,0.8804
-122.34,37.95,45,240,702,270,3.6719
-118.22,34.66,17,662,1867,586,4.9
-118.29,34.05,40,349,1426,323,1.8571
-117.96,33.87,37,360,1155,403,4.7984
-119.57,34.38,22,426,919,341,5.759
-118.28,33.75,41,381,1384,369,2.45
-121.89,38.01,32,188,663,212,4.0972
-118.13,34.16,52,357,984,364,4
-118.04,34.18,37,532,1220,508,5.2865
-123.22,39.16,32,187,499,208,3.6587
-120.69,38.44,13,265,597,228,4.2917
-118.04,33.8,33,466,1359,476,5.0261
-119.8,36.73,45,231,797,228,1.7011
-117.49,33.91,17,1020,3754,936,3.2857
-118.34,34.01,37,1102,1941,953,1.7945
-118.37,34.19,41,867,2751,836,2.1
-117.27,34.45,8,1095,3213,1031,3.2215
-120.45,34.87,4,221,545,191,7.5696
-122.32,37.52,26,591,1611,578,8.4693
-121.42,38.49,17,2444,7235,2335,3.363
-115.57,32.78,29,367,1173,360,4.0375
-118.47,33.99,52,622,1095,570,2.8514
-118.27,33.96,42,203,697,177,2.037
-118.05,33.9,41,129,642,125,1.875
-118.96,35.4,28,875,2404,841,3.2325
-117.13,32.98,5,311,1158,317,6.4321
-122.04,37.61,36,216,727,215,4.1719
-116.58,33.09,36,224,334,126,3.0089
-121.98,38.25,4,440,1545,452,4.9103
-122.3,37.92,32,605,1524,614,6.0677
-121.57,39.48,15,54,145,40,0.8252
-118.09,33.92,36,185,713,194,4.8542
-117.71,33.61,25,718,891,626,2.395
-118.21,33.9,41,233,973,253,1.9583
-118.29,34.17,52,305,875,311,4.325
-118.95,35.4,23,894,2136,883,3.6875
-117.41,34.23,17,131,439,141,6.1426
-121.92,36.57,42,738,1374,598,4.174
-121.64,39.15,15,396,1159,407,5.234
-120.92,37.63,39,8,22,9,1.7679
-122.27,37.84,52,337,853,325,2.1806
-118.27,34.1,51,519,1082,510,6.4459
-121.81,37.24,21,610,1978,568,4.5
-114.62,33.62,26,3,5,3,0.536
-118.09,34.71,5,1182,2602,1007,2.4012
-118.2,34.02,48,593,2419,598,2.3944
-119.62,36.59,17,390,1330,393,4.0197
-118.41,34.19,42,145,450,148,3.9792
-118.3,33.98,48,410,1176,382,3.0455
-117.33,34.12,38,385,1356,363,2.0391
-118.5,34.02,28,1482,2313,1451,3.3266
-118.07,33.92,36,320,1348,314,3.622
-117.13,32.58,27,615,1427,576,3.1645
-117.27,34.49,7,351,846,314,4.7361
-121.45,38.6,44,413,823,375,4.6625
-121.98,37.22,46,1910,3728,1781,5.2321
-120.31,36.65,24,209,514,156,2.25
-117.95,33.84,32,492,1202,448,3.4028
-119.7,36.8,34,303,888,314,3.8088
-121.88,37.43,17,896,2762,808,3.3884
-118.43,34.26,37,348,1835,335,3.2583
-121.89,37.35,48,439,1469,424,2.5673
-121.33,38.04,15,440,1325,423,4.5179
-123.73,39.17,20,1042,1745,794,2.375
-118.04,33.97,34,431,1282,391,3.0491
-118.15,34.19,48,360,1126,382,3.2216
-118.11,34.02,17,1911,5279,1844,5.1515
-121.2,38.67,10,668,1632,593,4.6902
-118.39,34.12,29,1012,2184,960,8.2816
-118.37,34.06,52,423,832,411,5.0858
-118.52,34.2,35,594,1757,581,4.3571
-118.37,33.95,52,175,747,166,4.125
-121.34,37.98,8,428,1158,393,5.3002
-119.32,36.19,11,620,2013,583,3.335
-117.84,34.04,4,1544,4904,1429,6.9754
-118.23,34.15,19,716,1686,680,3.0288
-115.52,32.98,21,327,1244,316,2.2054
-117.79,34.07,34,192,870,183,3.7933
-115.59,32.96,17,146,473,154,3.1979
-121.83,37.3,17,211,825,217,4.5
-117.27,34.5,8,543,1133,419,5.3733
-118.04,33.93,35,387,1505,366,4.1667
-122.09,37.95,32,209,601,209,6.0265
-122.23,37.75,50,289,654,268,3.9632
-117.88,33.72,38,300,1236,263,3.9844
-122.42,37.75,52,533,1122,469,3.2632
-118.05,34.14,39,295,862,303,8.9728
-118.06,34.11,36,485,914,412,2.7656
-118.15,33.87,33,552,1673,571,3.0685
-117.25,32.76,38,493,836,433,4.9125
-117.86,33.74,34,630,2984,625,2.5
-122.53,39.09,11,271,370,177,1.3
-117.97,33.68,23,316,865,309,4.6452
-118.06,34.03,36,7,21,9,2.375
-117.82,33.74,25,680,1559,631,3.0958
-121.8,37.7,22,943,2474,910,4.7361
-121.73,36.85,22,278,887,227,3.6607
-118.32,33.86,34,90,269,93,6.4391
-118.28,34.04,24,545,1932,516,1.2969
-117.03,32.95,19,815,2456,782,4.5032
-117.87,33.83,27,353,1140,351,5.6163
-122.09,37.65,35,192,543,184,4.3897
-117.6,34.03,16,232,918,239,5.5677
-121.46,38.61,43,269,613,290,1.2917
-117.96,34.53,10,559,1681,531,3.8594
-116.46,33.79,10,1487,1130,661,2.1411
-118.54,34.37,27,301,917,287,7.6059
-122.16,37.45,52,219,441,200,7.5418
-117.71,34.06,27,628,1970,534,1.4722
-118.29,34.03,42,378,822,288,1.2875
-118.18,33.9,32,365,1888,366,3.5461
-121.36,38.69,13,1400,4251,1421,3.6989
-122.37,40.52,18,774,2269,766,3.7896
-122.41,37.71,49,429,1615,447,3.495
-118.53,34.24,24,719,3018,644,2.9076
-121.88,37.67,16,624,1543,577,6.5214
-120.09,37,11,675,2374,673,3.4598
-117.1,32.75,17,379,955,351,1.4375
-119.64,36.35,30,310,746,298,2.8125
-118.26,33.97,47,374,1168,358,1.4625
-117.6,33.91,15,271,1006,288,7.2379
-122.2,39.51,37,413,1060,424,2.8333
-122.12,37.69,10,560,1140,472,2.3973
-118.2,33.97,43,212,820,184,1.8897
-121.28,38.14,38,500,1223,509,4.119
-119.03,34.23,16,795,2493,779,5.6762
-121.7,38.1,19,1083,2150,905,3.3398
-117.96,33.83,30,649,1758,593,3.3831
-120.7,36.99,32,73,222,78,2.9271
-122.39,37.74,45,308,924,302,2.1767
-121.76,38.41,19,107,348,109,3.9306
-121.35,38.66,8,805,1694,774,2.7011
-118.67,34.28,21,598,2133,634,5.6949
-118.31,34.1,33,347,918,305,1.705
-117.69,34.04,5,896,2028,881,4.0096
-119.6,36.58,28,300,919,308,2.8287
-121.76,36.75,21,257,671,195,3.8424
-117.94,33.86,35,227,875,220,4.6964
-120.86,37.77,28,232,535,232,2.3523
-121.84,37.35,22,768,2962,762,2.2031
-121.07,38.9,52,281,523,266,1.7375
-118.45,33.96,24,791,1075,639,5.723
-118.29,34.18,52,265,667,251,5.049
-119.97,36.44,18,237,772,220,2.1771
-121.93,38.31,25,32,85,32,4.875
-118.2,33.93,38,307,1280,295,3.5313
-122.18,38.23,21,341,812,308,7.2589
-118.01,34.14,20,831,1816,744,2.8352
-117.87,34.13,32,373,872,333,3.4219
-118.53,34.27,32,298,948,314,5.3847
-117.14,32.8,33,435,1256,431,3.9417
-118.07,34.17,34,597,1525,566,7.8588
-117.58,33.88,16,478,1235,420,2.2969
-120.06,36.97,35,428,1208,399,1.4044
-121.83,38.43,24,314,917,291,2.2244
-122.48,37.72,45,338,733,342,4.1116
-116.91,32.75,5,1614,4372,1527,4.7813
-119.77,36.74,20,519,1091,443,1.5547
-119.46,36.91,12,495,1184,429,3.9141
-118.18,33.91,41,299,1535,322,3.0134
-118.39,34.06,43,397,873,382,3.8158
-118.22,33.99,4,577,1529,418,2.7708
-116.99,33.2,17,539,1531,505,3.1553
-117.16,32.73,52,559,906,493,1.9203
-117.38,33.98,10,176,462,186,2.1528
-122.44,38.34,25,715,1262,665,1.9487
-117.88,33.92,13,727,1565,698,5.457
-119.71,34.44,41,367,927,355,5.3184
-119.06,34.37,32,759,2504,736,3.6453
-121.91,37.31,16,898,1555,795,2.5804
-121.56,37,20,953,3866,950,2.5387
-122.49,38,26,8,19,8,7.7197
-118.33,34.02,45,399,928,375,1.8783
-122.26,37.51,29,1075,1611,1025,2.7075
-121.99,37.83,16,380,1177,396,8.0839
-121.42,37.74,35,132,313,152,3.15
-121.39,38.61,35,359,786,364,2.4632
-122.42,37.62,36,165,407,159,4.8
-121.44,38.48,12,1010,2621,870,2.7262
-117.48,33.98,20,475,1785,456,3.3966
-122.05,37.38,24,501,1367,507,4.072
-123.92,41.54,22,636,1382,499,2.0202
-119.01,35.4,11,2190,4781,1919,1.7109
-122.33,37.57,43,621,1301,606,3.1111
-120.99,37.61,39,132,443,127,1.2857
-121.96,37.58,15,597,1777,559,5.7192
-121.58,39.16,33,378,888,385,2.1111
-120.59,38.53,15,87,208,73,3.6125
-117.58,33.87,30,131,356,125,3.2917
-121.84,39.75,29,1053,2053,1000,1.7284
-121.8,36.69,12,914,2274,858,3.4239
-122.22,37.81,52,536,1034,521,5.3509
-117.64,33.45,26,234,607,218,6.2871
-120.42,37.98,18,609,1335,581,2.5129
-118.3,34.06,47,872,2860,827,1.468
-122.25,37.87,52,460,2016,477,0.949
-120.27,39.35,11,401,397,165,4.665
-119.88,36.93,12,520,1590,488,4.5347
-122.37,37.58,52,361,917,357,4.4
-117.82,33.72,24,458,1383,442,6.5987
-118.22,33.93,30,170,903,189,2.1964
-120.97,38.65,9,602,1601,555,4.0714
-122.06,37.7,33,790,1912,770,3.5187
-118.23,33.92,32,640,1953,613,1.2222
-117.34,34.46,9,1122,3515,1064,3.1505
-119.24,36.33,9,621,1866,631,3.1599
-122.18,37.73,42,874,2736,780,2.455
-118.2,33.82,43,347,954,312,5.2606
-117.07,32.81,15,402,778,369,4.3594
-122.25,38.02,16,267,946,266,5.7001
-118.42,34.31,19,1443,4205,1395,3.9583
-122.27,37.85,52,347,793,331,2.775
-117.92,33.65,28,423,807,425,0.9702
-118.16,34.13,36,647,1337,631,7.723
-122.49,37.69,35,443,1273,433,4.7391
-122.48,38.31,29,560,1124,502,2.3276
-117.67,34.02,16,524,1516,475,4.8906
-117.15,32.91,14,238,889,247,4.9464
-118.34,34.03,46,502,1151,477,2.4444
-121.54,38.5,15,1051,2415,997,4.2075
-118.15,33.97,32,373,1758,361,2.4263
-122.54,38.14,16,603,1659,630,7.5412
-118.01,33.88,19,391,1088,341,3.369
-117.68,35.62,30,741,1481,581,2.1458
-120.64,35.26,21,716,1862,687,2.1507
-121.29,38.1,14,297,785,281,3.775
-120.19,37.53,25,341,706,283,1.7614
-117.31,34.1,28,755,2406,655,1.5208
-118.09,33.87,31,728,2098,697,3.9837
-117.99,34.12,37,331,1504,324,3.2857
-119.81,34.47,26,618,1728,587,7.4734
-116.96,33.52,9,471,1155,421,4.125
-122.31,37.57,37,305,979,331,4
-117.39,33.97,52,553,1269,529,4.3176
-118.51,34.19,38,409,1141,379,4.2865
-117.3,34.12,34,275,971,249,2.0583
-120.85,37.51,15,285,728,281,1.5531
-121.31,37.93,21,314,1140,304,2.4667
-118.16,34.09,33,415,1345,346,2.375
-118.03,33.84,30,831,2568,797,5.4746
-119.88,34.4,25,623,2272,624,2.2647
-118.57,34.17,35,318,908,342,6.0928
-122.11,37.14,29,640,1722,570,4.4597
-122.43,37.76,52,434,861,406,4.4318
-118.27,33.96,38,270,999,265,0.5495
-117.16,33.76,11,929,2508,840,2.625
-122.07,37.89,38,343,809,340,5.5636
-117.09,34.01,37,18,27,12,4.0556
-122.31,37.92,12,600,983,519,2.5
-122.19,37.73,44,253,825,244,2.1538
-117,32.73,17,1143,3424,1131,3.7647
-117.21,33.19,21,612,1722,593,4.8152
-118.26,34.14,51,320,650,334,1.5417
-122.1,37.36,35,266,676,252,8.5294
-121.86,36.6,33,307,633,290,3.5568
-117.24,33.11,10,545,1410,557,6.0336
-116.37,33.72,19,1355,2242,1043,3.0021
-121.32,38.41,17,655,1970,639,5.8239
-118.7,34.28,27,646,1837,580,4.4964
-118.15,33.95,31,230,686,211,4
-118.3,33.73,47,603,1130,560,4.194
-118.52,34.19,37,347,1039,343,4.8295
-118.22,33.99,6,437,1754,447,4.3164
-122.41,37.65,32,868,2583,817,3.5039
